"FRich","m","sev.blueplots","n_trait","traits","SR"
0.080280247634676,2,"5 W 1",4,11,5
8.75784213308004e-05,2,"5 N 1",4,11,3
0.00602672497766979,2,"1 N 1",4,11,4
0.236881143990287,2,"4 E 3",4,11,9
0.0283735778073096,2,"3 W 1",4,11,3
0.000879593340668718,2,"2 E 3",4,11,3
0.0272851959329814,2,"3 E 3",4,11,3
0.00130664476405278,3,"5 E 1",4,11,5
0.175364431429136,3,"4 W 1",4,11,5
0.0351673426378494,3,"2 W 1",4,11,5
0.0810034195228042,3,"5 N 3",4,11,8
0.000879593340668718,3,"2 E 1",4,11,3
0.0029501974980218,3,"3 E 1",4,11,3
0.0302895630570697,3,"3 N 1",4,11,3
0.0392004030946761,3,"1 W 3",4,11,4
0.0335112373796823,3,"3 W 3",4,11,4
0.0401675748566756,3,"1 W 1",4,11,5
0.0834018083705647,3,"4 E 1",4,11,6
0.000879593340668718,3,"2 N 3",4,11,3
0.080280247634676,3,"5 W 1",4,11,5
8.75784213308004e-05,3,"5 N 1",4,11,3
0.00602672497766979,3,"1 N 1",4,11,4
0.236881143990287,3,"4 E 3",4,11,9
0.0283735778073096,3,"3 W 1",4,11,3
0.000879593340668718,3,"2 E 3",4,11,3
0.0272851959329814,3,"3 E 3",4,11,3
0.00130664476405278,4,"5 E 1",4,11,5
0.175364431429136,4,"4 W 1",4,11,5
0.0351673426378494,4,"2 W 1",4,11,5
0.0810034195228042,4,"5 N 3",4,11,8
0.000879593340668718,4,"2 E 1",4,11,3
0.0029501974980218,4,"3 E 1",4,11,3
0.0302895630570697,4,"3 N 1",4,11,3
0.0392004030946761,4,"1 W 3",4,11,4
0.0335112373796823,4,"3 W 3",4,11,4
0.0401675748566756,4,"1 W 1",4,11,5
0.0834018083705647,4,"4 E 1",4,11,6
0.000879593340668718,4,"2 N 3",4,11,3
0.080280247634676,4,"5 W 1",4,11,5
8.75784213308004e-05,4,"5 N 1",4,11,3
0.00602672497766979,4,"1 N 1",4,11,4
0.236881143990287,4,"4 E 3",4,11,9
0.0283735778073096,4,"3 W 1",4,11,3
0.000879593340668718,4,"2 E 3",4,11,3
0.0272851959329814,4,"3 E 3",4,11,3
0.00022299599711054,2,"5 E 1",4,12,5
0.229323667554543,2,"4 W 1",4,12,5
0.047773309094777,2,"2 W 1",4,12,5
0.111108613196238,2,"5 N 3",4,12,8
0.000390295367100452,2,"2 E 1",4,12,3
0.00217967550482925,2,"3 E 1",4,12,3
0.0453226449287143,2,"3 N 1",4,12,3
0.0443863672360144,2,"1 W 3",4,12,4
0.0861897751452583,2,"3 W 3",4,12,4
0.0444217215457867,2,"1 W 1",4,12,5
0.0796648394121507,2,"4 E 1",4,12,6
0.000390295367100452,2,"2 N 3",4,12,3
0.113267506221988,2,"5 W 1",4,12,5
1.3271864695093e-05,2,"5 N 1",4,12,3
0.00268600694659537,2,"1 N 1",4,12,4
0.316193258791404,2,"4 E 3",4,12,9
0.0443581463969091,2,"3 W 1",4,12,3
0.000390295367100452,2,"2 E 3",4,12,3
0.043827169874304,2,"3 E 3",4,12,3
0.00022299599711054,3,"5 E 1",4,12,5
0.229323667554543,3,"4 W 1",4,12,5
0.047773309094777,3,"2 W 1",4,12,5
0.111108613196238,3,"5 N 3",4,12,8
0.000390295367100452,3,"2 E 1",4,12,3
0.00217967550482925,3,"3 E 1",4,12,3
0.0453226449287143,3,"3 N 1",4,12,3
0.0443863672360144,3,"1 W 3",4,12,4
0.0861897751452583,3,"3 W 3",4,12,4
0.0444217215457867,3,"1 W 1",4,12,5
0.0796648394121507,3,"4 E 1",4,12,6
0.000390295367100452,3,"2 N 3",4,12,3
0.113267506221988,3,"5 W 1",4,12,5
1.3271864695093e-05,3,"5 N 1",4,12,3
0.00268600694659537,3,"1 N 1",4,12,4
0.316193258791404,3,"4 E 3",4,12,9
0.0443581463969091,3,"3 W 1",4,12,3
0.000390295367100452,3,"2 E 3",4,12,3
0.043827169874304,3,"3 E 3",4,12,3
0.00022299599711054,4,"5 E 1",4,12,5
0.229323667554543,4,"4 W 1",4,12,5
0.047773309094777,4,"2 W 1",4,12,5
0.111108613196238,4,"5 N 3",4,12,8
0.000390295367100452,4,"2 E 1",4,12,3
0.00217967550482925,4,"3 E 1",4,12,3
0.0453226449287143,4,"3 N 1",4,12,3
0.0443863672360144,4,"1 W 3",4,12,4
0.0861897751452583,4,"3 W 3",4,12,4
0.0444217215457867,4,"1 W 1",4,12,5
0.0796648394121507,4,"4 E 1",4,12,6
0.000390295367100452,4,"2 N 3",4,12,3
0.113267506221988,4,"5 W 1",4,12,5
1.3271864695093e-05,4,"5 N 1",4,12,3
0.00268600694659537,4,"1 N 1",4,12,4
0.316193258791404,4,"4 E 3",4,12,9
0.0443581463969091,4,"3 W 1",4,12,3
0.000390295367100452,4,"2 E 3",4,12,3
0.043827169874304,4,"3 E 3",4,12,3
0.000337166265492621,2,"5 E 1",4,13,5
0.17156625699008,2,"4 W 1",4,13,5
0.0509007548396127,2,"2 W 1",4,13,5
0.0778797276720693,2,"5 N 3",4,13,8
1.7425673156987e-05,2,"2 E 1",4,13,3
0.00250921211338384,2,"3 E 1",4,13,3
0.0307327186473928,2,"3 N 1",4,13,3
0.0254493827790749,2,"1 W 3",4,13,4
0.0799170862223764,2,"3 W 3",4,13,4
0.0254493827790749,2,"1 W 1",4,13,5
0.052689043997395,2,"4 E 1",4,13,6
1.7425673156987e-05,2,"2 N 3",4,13,3
0.0817015353765731,2,"5 W 1",4,13,5
2.24556816343597e-06,2,"5 N 1",4,13,3
0.0035375891629828,2,"1 N 1",4,13,4
0.243186756547597,2,"4 E 3",4,13,9
0.0290345204867911,2,"3 W 1",4,13,3
1.7425673156987e-05,2,"2 E 3",4,13,3
0.0294400108328926,2,"3 E 3",4,13,3
0.000337166265492621,3,"5 E 1",4,13,5
0.17156625699008,3,"4 W 1",4,13,5
0.0509007548396127,3,"2 W 1",4,13,5
0.0778797276720693,3,"5 N 3",4,13,8
1.7425673156987e-05,3,"2 E 1",4,13,3
0.00250921211338384,3,"3 E 1",4,13,3
0.0307327186473928,3,"3 N 1",4,13,3
0.0254493827790749,3,"1 W 3",4,13,4
0.0799170862223764,3,"3 W 3",4,13,4
0.0254493827790749,3,"1 W 1",4,13,5
0.052689043997395,3,"4 E 1",4,13,6
1.7425673156987e-05,3,"2 N 3",4,13,3
0.0817015353765731,3,"5 W 1",4,13,5
2.24556816343597e-06,3,"5 N 1",4,13,3
0.0035375891629828,3,"1 N 1",4,13,4
0.243186756547597,3,"4 E 3",4,13,9
0.0290345204867911,3,"3 W 1",4,13,3
1.7425673156987e-05,3,"2 E 3",4,13,3
0.0294400108328926,3,"3 E 3",4,13,3
0.000337166265492621,4,"5 E 1",4,13,5
0.17156625699008,4,"4 W 1",4,13,5
0.0509007548396127,4,"2 W 1",4,13,5
0.0778797276720693,4,"5 N 3",4,13,8
1.7425673156987e-05,4,"2 E 1",4,13,3
0.00250921211338384,4,"3 E 1",4,13,3
0.0307327186473928,4,"3 N 1",4,13,3
0.0254493827790749,4,"1 W 3",4,13,4
0.0799170862223764,4,"3 W 3",4,13,4
0.0254493827790749,4,"1 W 1",4,13,5
0.052689043997395,4,"4 E 1",4,13,6
1.7425673156987e-05,4,"2 N 3",4,13,3
0.0817015353765731,4,"5 W 1",4,13,5
2.24556816343597e-06,4,"5 N 1",4,13,3
0.0035375891629828,4,"1 N 1",4,13,4
0.243186756547597,4,"4 E 3",4,13,9
0.0290345204867911,4,"3 W 1",4,13,3
1.7425673156987e-05,4,"2 E 3",4,13,3
0.0294400108328926,4,"3 E 3",4,13,3
0.00094994337747958,2,"5 E 1",4,14,5
0.0757406126809975,2,"4 W 1",4,14,5
0.0600908452238235,2,"2 W 1",4,14,5
0.150490727088628,2,"5 N 3",4,14,8
0.00149331446892425,2,"2 E 1",4,14,3
0.00382107353663508,2,"3 E 1",4,14,3
0.0163285906583436,2,"3 N 1",4,14,3
0.0121802824602904,2,"1 W 3",4,14,4
0.047206276912013,2,"3 W 3",4,14,4
0.0125724959858573,2,"1 W 1",4,14,5
0.0555003219757186,2,"4 E 1",4,14,6
0.00149331446892425,2,"2 N 3",4,14,3
0.096278084088104,2,"5 W 1",4,14,5
0.000610065030739597,2,"5 N 1",4,14,3
0.00505427047876706,2,"1 N 1",4,14,4
0.211306700305858,2,"4 E 3",4,14,9
0.0158418083529448,2,"3 W 1",4,14,3
0.00149331446892425,2,"2 E 3",4,14,3
0.0128662183324987,2,"3 E 3",4,14,3
0.00094994337747958,3,"5 E 1",4,14,5
0.0757406126809975,3,"4 W 1",4,14,5
0.0600908452238235,3,"2 W 1",4,14,5
0.150490727088628,3,"5 N 3",4,14,8
0.00149331446892425,3,"2 E 1",4,14,3
0.00382107353663508,3,"3 E 1",4,14,3
0.0163285906583436,3,"3 N 1",4,14,3
0.0121802824602904,3,"1 W 3",4,14,4
0.047206276912013,3,"3 W 3",4,14,4
0.0125724959858573,3,"1 W 1",4,14,5
0.0555003219757186,3,"4 E 1",4,14,6
0.00149331446892425,3,"2 N 3",4,14,3
0.096278084088104,3,"5 W 1",4,14,5
0.000610065030739597,3,"5 N 1",4,14,3
0.00505427047876706,3,"1 N 1",4,14,4
0.211306700305858,3,"4 E 3",4,14,9
0.0158418083529448,3,"3 W 1",4,14,3
0.00149331446892425,3,"2 E 3",4,14,3
0.0128662183324987,3,"3 E 3",4,14,3
0.00094994337747958,4,"5 E 1",4,14,5
0.0757406126809975,4,"4 W 1",4,14,5
0.0600908452238235,4,"2 W 1",4,14,5
0.150490727088628,4,"5 N 3",4,14,8
0.00149331446892425,4,"2 E 1",4,14,3
0.00382107353663508,4,"3 E 1",4,14,3
0.0163285906583436,4,"3 N 1",4,14,3
0.0121802824602904,4,"1 W 3",4,14,4
0.047206276912013,4,"3 W 3",4,14,4
0.0125724959858573,4,"1 W 1",4,14,5
0.0555003219757186,4,"4 E 1",4,14,6
0.00149331446892425,4,"2 N 3",4,14,3
0.096278084088104,4,"5 W 1",4,14,5
0.000610065030739597,4,"5 N 1",4,14,3
0.00505427047876706,4,"1 N 1",4,14,4
0.211306700305858,4,"4 E 3",4,14,9
0.0158418083529448,4,"3 W 1",4,14,3
0.00149331446892425,4,"2 E 3",4,14,3
0.0128662183324987,4,"3 E 3",4,14,3
0.00870147824730681,2,"5 E 1",4,15,5
0.0543923803468648,2,"4 W 1",4,15,5
0.105686172669813,2,"2 W 1",4,15,5
0.149929273817834,2,"5 N 3",4,15,8
0.00179989335910774,2,"2 E 1",4,15,3
0.00519418995431922,2,"3 E 1",4,15,3
0.00903334940003231,2,"3 N 1",4,15,3
0.0150147852853156,2,"1 W 3",4,15,4
0.0723985812652618,2,"3 W 3",4,15,4
0.0162732507835111,2,"1 W 1",4,15,5
0.0949514606941381,2,"4 E 1",4,15,6
0.00179989335910774,2,"2 N 3",4,15,3
0.123418300094205,2,"5 W 1",4,15,5
0.00125846549819546,2,"5 N 1",4,15,3
0.00745043435153674,2,"1 N 1",4,15,4
0.269368919584392,2,"4 E 3",4,15,9
0.00928896457606865,2,"3 W 1",4,15,3
0.00179989335910774,2,"2 E 3",4,15,3
0.0111618039061548,2,"3 E 3",4,15,3
0.00870147824730681,3,"5 E 1",4,15,5
0.0543923803468648,3,"4 W 1",4,15,5
0.105686172669813,3,"2 W 1",4,15,5
0.149929273817834,3,"5 N 3",4,15,8
0.00179989335910774,3,"2 E 1",4,15,3
0.00519418995431922,3,"3 E 1",4,15,3
0.00903334940003231,3,"3 N 1",4,15,3
0.0150147852853156,3,"1 W 3",4,15,4
0.0723985812652618,3,"3 W 3",4,15,4
0.0162732507835111,3,"1 W 1",4,15,5
0.0949514606941381,3,"4 E 1",4,15,6
0.00179989335910774,3,"2 N 3",4,15,3
0.123418300094205,3,"5 W 1",4,15,5
0.00125846549819546,3,"5 N 1",4,15,3
0.00745043435153674,3,"1 N 1",4,15,4
0.269368919584392,3,"4 E 3",4,15,9
0.00928896457606865,3,"3 W 1",4,15,3
0.00179989335910774,3,"2 E 3",4,15,3
0.0111618039061548,3,"3 E 3",4,15,3
0.00870147824730681,4,"5 E 1",4,15,5
0.0543923803468648,4,"4 W 1",4,15,5
0.105686172669813,4,"2 W 1",4,15,5
0.149929273817834,4,"5 N 3",4,15,8
0.00179989335910774,4,"2 E 1",4,15,3
0.00519418995431922,4,"3 E 1",4,15,3
0.00903334940003231,4,"3 N 1",4,15,3
0.0150147852853156,4,"1 W 3",4,15,4
0.0723985812652618,4,"3 W 3",4,15,4
0.0162732507835111,4,"1 W 1",4,15,5
0.0949514606941381,4,"4 E 1",4,15,6
0.00179989335910774,4,"2 N 3",4,15,3
0.123418300094205,4,"5 W 1",4,15,5
0.00125846549819546,4,"5 N 1",4,15,3
0.00745043435153674,4,"1 N 1",4,15,4
0.269368919584392,4,"4 E 3",4,15,9
0.00928896457606865,4,"3 W 1",4,15,3
0.00179989335910774,4,"2 E 3",4,15,3
0.0111618039061548,4,"3 E 3",4,15,3
0.00358770392709762,2,"5 E 1",4,16,5
0.0959265961753018,2,"4 W 1",4,16,5
0.0627616784238456,2,"2 W 1",4,16,5
0.129617789264543,2,"5 N 3",4,16,8
0.00231005269076337,2,"2 E 1",4,16,3
0.00587405828520821,2,"3 E 1",4,16,3
0.0181411886680896,2,"3 N 1",4,16,3
0.0213596307125324,2,"1 W 3",4,16,4
0.0438820153795655,2,"3 W 3",4,16,4
0.0224741869030204,2,"1 W 1",4,16,5
0.0945330844639434,2,"4 E 1",4,16,6
0.00231005269076337,2,"2 N 3",4,16,3
0.0857957727926476,2,"5 W 1",4,16,5
0.00149194935447938,2,"5 N 1",4,16,3
0.00703035590636498,2,"1 N 1",4,16,4
0.223765097876076,2,"4 E 3",4,16,9
0.0167421328693433,2,"3 W 1",4,16,3
0.00231005269076337,2,"2 E 3",4,16,3
0.0142968756896048,2,"3 E 3",4,16,3
0.00358770392709762,3,"5 E 1",4,16,5
0.0959265961753018,3,"4 W 1",4,16,5
0.0627616784238456,3,"2 W 1",4,16,5
0.129617789264543,3,"5 N 3",4,16,8
0.00231005269076337,3,"2 E 1",4,16,3
0.00587405828520821,3,"3 E 1",4,16,3
0.0181411886680896,3,"3 N 1",4,16,3
0.0213596307125324,3,"1 W 3",4,16,4
0.0438820153795655,3,"3 W 3",4,16,4
0.0224741869030204,3,"1 W 1",4,16,5
0.0945330844639434,3,"4 E 1",4,16,6
0.00231005269076337,3,"2 N 3",4,16,3
0.0857957727926476,3,"5 W 1",4,16,5
0.00149194935447938,3,"5 N 1",4,16,3
0.00703035590636498,3,"1 N 1",4,16,4
0.223765097876076,3,"4 E 3",4,16,9
0.0167421328693433,3,"3 W 1",4,16,3
0.00231005269076337,3,"2 E 3",4,16,3
0.0142968756896048,3,"3 E 3",4,16,3
0.00358770392709762,4,"5 E 1",4,16,5
0.0959265961753018,4,"4 W 1",4,16,5
0.0627616784238456,4,"2 W 1",4,16,5
0.129617789264543,4,"5 N 3",4,16,8
0.00231005269076337,4,"2 E 1",4,16,3
0.00587405828520821,4,"3 E 1",4,16,3
0.0181411886680896,4,"3 N 1",4,16,3
0.0213596307125324,4,"1 W 3",4,16,4
0.0438820153795655,4,"3 W 3",4,16,4
0.0224741869030204,4,"1 W 1",4,16,5
0.0945330844639434,4,"4 E 1",4,16,6
0.00231005269076337,4,"2 N 3",4,16,3
0.0857957727926476,4,"5 W 1",4,16,5
0.00149194935447938,4,"5 N 1",4,16,3
0.00703035590636498,4,"1 N 1",4,16,4
0.223765097876076,4,"4 E 3",4,16,9
0.0167421328693433,4,"3 W 1",4,16,3
0.00231005269076337,4,"2 E 3",4,16,3
0.0142968756896048,4,"3 E 3",4,16,3
0.00079081849453197,2,"5 E 1",4,17,5
0.192940967949266,2,"4 W 1",4,17,5
0.0466682490791416,2,"2 W 1",4,17,5
0.102390960666565,2,"5 N 3",4,17,8
0.00137264366034843,2,"2 E 1",4,17,3
0.00414931408114761,2,"3 E 1",4,17,3
0.0333253017671035,2,"3 N 1",4,17,3
0.0348000842263036,2,"1 W 3",4,17,4
0.0691199193548019,2,"3 W 3",4,17,4
0.0348000842263036,2,"1 W 1",4,17,5
0.067791844385231,2,"4 E 1",4,17,6
0.00137264366034843,2,"2 N 3",4,17,3
0.106402999886134,2,"5 W 1",4,17,5
0.000325228599956775,2,"5 N 1",4,17,3
0.0033284997234817,2,"1 N 1",4,17,4
0.273719282885624,2,"4 E 3",4,17,9
0.0327749075925685,2,"3 W 1",4,17,3
0.00137264366034843,2,"2 E 3",4,17,3
0.0311586891725886,2,"3 E 3",4,17,3
0.00079081849453197,3,"5 E 1",4,17,5
0.192940967949266,3,"4 W 1",4,17,5
0.0466682490791416,3,"2 W 1",4,17,5
0.102390960666565,3,"5 N 3",4,17,8
0.00137264366034843,3,"2 E 1",4,17,3
0.00414931408114761,3,"3 E 1",4,17,3
0.0333253017671035,3,"3 N 1",4,17,3
0.0348000842263036,3,"1 W 3",4,17,4
0.0691199193548019,3,"3 W 3",4,17,4
0.0348000842263036,3,"1 W 1",4,17,5
0.067791844385231,3,"4 E 1",4,17,6
0.00137264366034843,3,"2 N 3",4,17,3
0.106402999886134,3,"5 W 1",4,17,5
0.000325228599956775,3,"5 N 1",4,17,3
0.0033284997234817,3,"1 N 1",4,17,4
0.273719282885624,3,"4 E 3",4,17,9
0.0327749075925685,3,"3 W 1",4,17,3
0.00137264366034843,3,"2 E 3",4,17,3
0.0311586891725886,3,"3 E 3",4,17,3
0.00079081849453197,4,"5 E 1",4,17,5
0.192940967949266,4,"4 W 1",4,17,5
0.0466682490791416,4,"2 W 1",4,17,5
0.102390960666565,4,"5 N 3",4,17,8
0.00137264366034843,4,"2 E 1",4,17,3
0.00414931408114761,4,"3 E 1",4,17,3
0.0333253017671035,4,"3 N 1",4,17,3
0.0348000842263036,4,"1 W 3",4,17,4
0.0691199193548019,4,"3 W 3",4,17,4
0.0348000842263036,4,"1 W 1",4,17,5
0.067791844385231,4,"4 E 1",4,17,6
0.00137264366034843,4,"2 N 3",4,17,3
0.106402999886134,4,"5 W 1",4,17,5
0.000325228599956775,4,"5 N 1",4,17,3
0.0033284997234817,4,"1 N 1",4,17,4
0.273719282885624,4,"4 E 3",4,17,9
0.0327749075925685,4,"3 W 1",4,17,3
0.00137264366034843,4,"2 E 3",4,17,3
0.0311586891725886,4,"3 E 3",4,17,3
0.00178415951535657,2,"5 E 1",4,18,5
0.118299781852608,2,"4 W 1",4,18,5
0.0946096785727178,2,"2 W 1",4,18,5
0.130988904912238,2,"5 N 3",4,18,8
0.00391807627835591,2,"2 E 1",4,18,3
0.0107332720238633,2,"3 E 1",4,18,3
0.0185934309722994,2,"3 N 1",4,18,3
0.0197976650031077,2,"1 W 3",4,18,4
0.0387092931044443,2,"3 W 3",4,18,4
0.0202482619575201,2,"1 W 1",4,18,5
0.0653769992302816,2,"4 E 1",4,18,6
0.00391807627835591,2,"2 N 3",4,18,3
0.141057811289365,2,"5 W 1",4,18,5
0.00166693809789283,2,"5 N 1",4,18,3
0.00871689333003021,2,"1 N 1",4,18,4
0.229102696708292,2,"4 E 3",4,18,9
0.0201525830362347,2,"3 W 1",4,18,3
0.00391807627835591,2,"2 E 3",4,18,3
0.0158194289603055,2,"3 E 3",4,18,3
0.00178415951535657,3,"5 E 1",4,18,5
0.118299781852608,3,"4 W 1",4,18,5
0.0946096785727178,3,"2 W 1",4,18,5
0.130988904912238,3,"5 N 3",4,18,8
0.00391807627835591,3,"2 E 1",4,18,3
0.0107332720238633,3,"3 E 1",4,18,3
0.0185934309722994,3,"3 N 1",4,18,3
0.0197976650031077,3,"1 W 3",4,18,4
0.0387092931044443,3,"3 W 3",4,18,4
0.0202482619575201,3,"1 W 1",4,18,5
0.0653769992302816,3,"4 E 1",4,18,6
0.00391807627835591,3,"2 N 3",4,18,3
0.141057811289365,3,"5 W 1",4,18,5
0.00166693809789283,3,"5 N 1",4,18,3
0.00871689333003021,3,"1 N 1",4,18,4
0.229102696708292,3,"4 E 3",4,18,9
0.0201525830362347,3,"3 W 1",4,18,3
0.00391807627835591,3,"2 E 3",4,18,3
0.0158194289603055,3,"3 E 3",4,18,3
0.00178415951535657,4,"5 E 1",4,18,5
0.118299781852608,4,"4 W 1",4,18,5
0.0946096785727178,4,"2 W 1",4,18,5
0.130988904912238,4,"5 N 3",4,18,8
0.00391807627835591,4,"2 E 1",4,18,3
0.0107332720238633,4,"3 E 1",4,18,3
0.0185934309722994,4,"3 N 1",4,18,3
0.0197976650031077,4,"1 W 3",4,18,4
0.0387092931044443,4,"3 W 3",4,18,4
0.0202482619575201,4,"1 W 1",4,18,5
0.0653769992302816,4,"4 E 1",4,18,6
0.00391807627835591,4,"2 N 3",4,18,3
0.141057811289365,4,"5 W 1",4,18,5
0.00166693809789283,4,"5 N 1",4,18,3
0.00871689333003021,4,"1 N 1",4,18,4
0.229102696708292,4,"4 E 3",4,18,9
0.0201525830362347,4,"3 W 1",4,18,3
0.00391807627835591,4,"2 E 3",4,18,3
0.0158194289603055,4,"3 E 3",4,18,3
0.00877861820396497,2,"5 E 1",4,19,5
0.0308198601964475,2,"4 W 1",4,19,5
0.0978122786726541,2,"2 W 1",4,19,5
0.195396666433309,2,"5 N 3",4,19,8
0.00542489578409038,2,"2 E 1",4,19,3
0.0133678956165042,2,"3 E 1",4,19,3
0.00983585493709255,2,"3 N 1",4,19,3
0.0209367437757182,2,"1 W 3",4,19,4
0.0668167855753846,2,"3 W 3",4,19,4
0.0212090664910443,2,"1 W 1",4,19,5
0.091994816565455,2,"4 E 1",4,19,6
0.00542489578409038,2,"2 N 3",4,19,3
0.121213106581339,2,"5 W 1",4,19,5
0.000272322715326073,2,"5 N 1",4,19,3
0.0151024789830029,2,"1 N 1",4,19,4
0.239012935307766,2,"4 E 3",4,19,9
0.0132585332541432,2,"3 W 1",4,19,3
0.00542489578409038,2,"2 E 3",4,19,3
0.0242112477719785,2,"3 E 3",4,19,3
0.00877861820396497,3,"5 E 1",4,19,5
0.0308198601964475,3,"4 W 1",4,19,5
0.0978122786726541,3,"2 W 1",4,19,5
0.195396666433309,3,"5 N 3",4,19,8
0.00542489578409038,3,"2 E 1",4,19,3
0.0133678956165042,3,"3 E 1",4,19,3
0.00983585493709255,3,"3 N 1",4,19,3
0.0209367437757182,3,"1 W 3",4,19,4
0.0668167855753846,3,"3 W 3",4,19,4
0.0212090664910443,3,"1 W 1",4,19,5
0.091994816565455,3,"4 E 1",4,19,6
0.00542489578409038,3,"2 N 3",4,19,3
0.121213106581339,3,"5 W 1",4,19,5
0.000272322715326073,3,"5 N 1",4,19,3
0.0151024789830029,3,"1 N 1",4,19,4
0.239012935307766,3,"4 E 3",4,19,9
0.0132585332541432,3,"3 W 1",4,19,3
0.00542489578409038,3,"2 E 3",4,19,3
0.0242112477719785,3,"3 E 3",4,19,3
0.00877861820396497,4,"5 E 1",4,19,5
0.0308198601964475,4,"4 W 1",4,19,5
0.0978122786726541,4,"2 W 1",4,19,5
0.195396666433309,4,"5 N 3",4,19,8
0.00542489578409038,4,"2 E 1",4,19,3
0.0133678956165042,4,"3 E 1",4,19,3
0.00983585493709255,4,"3 N 1",4,19,3
0.0209367437757182,4,"1 W 3",4,19,4
0.0668167855753846,4,"3 W 3",4,19,4
0.0212090664910443,4,"1 W 1",4,19,5
0.091994816565455,4,"4 E 1",4,19,6
0.00542489578409038,4,"2 N 3",4,19,3
0.121213106581339,4,"5 W 1",4,19,5
0.000272322715326073,4,"5 N 1",4,19,3
0.0151024789830029,4,"1 N 1",4,19,4
0.239012935307766,4,"4 E 3",4,19,9
0.0132585332541432,4,"3 W 1",4,19,3
0.00542489578409038,4,"2 E 3",4,19,3
0.0242112477719785,4,"3 E 3",4,19,3
0.00476391502876916,2,"5 E 1",4,20,5
0.0688899780818587,2,"4 W 1",4,20,5
0.0581904683814397,2,"2 W 1",4,20,5
0.163052644741914,2,"5 N 3",4,20,8
0.00152311624064281,2,"2 E 1",4,20,3
0.000289716239145781,2,"3 E 1",4,20,3
0.0149681088395072,2,"3 N 1",4,20,3
0.0189531261141097,2,"1 W 3",4,20,4
0.0401367925251219,2,"3 W 3",4,20,4
0.0204762423547525,2,"1 W 1",4,20,5
0.0817884165026741,2,"4 E 1",4,20,6
0.00152311624064281,2,"2 N 3",4,20,3
0.0719817538240241,2,"5 W 1",4,20,5
0.000687127389237141,2,"5 N 1",4,20,3
0.0124116854996708,2,"1 N 1",4,20,4
0.18762821518936,2,"4 E 3",4,20,9
0.011602867787031,2,"3 W 1",4,20,3
0.00152311624064281,2,"2 E 3",4,20,3
0.00785831527505988,2,"3 E 3",4,20,3
0.00476391502876916,3,"5 E 1",4,20,5
0.0688899780818587,3,"4 W 1",4,20,5
0.0581904683814397,3,"2 W 1",4,20,5
0.163052644741914,3,"5 N 3",4,20,8
0.00152311624064281,3,"2 E 1",4,20,3
0.000289716239145781,3,"3 E 1",4,20,3
0.0149681088395072,3,"3 N 1",4,20,3
0.0189531261141097,3,"1 W 3",4,20,4
0.0401367925251219,3,"3 W 3",4,20,4
0.0204762423547525,3,"1 W 1",4,20,5
0.0817884165026741,3,"4 E 1",4,20,6
0.00152311624064281,3,"2 N 3",4,20,3
0.0719817538240241,3,"5 W 1",4,20,5
0.000687127389237141,3,"5 N 1",4,20,3
0.0124116854996708,3,"1 N 1",4,20,4
0.18762821518936,3,"4 E 3",4,20,9
0.011602867787031,3,"3 W 1",4,20,3
0.00152311624064281,3,"2 E 3",4,20,3
0.00785831527505988,3,"3 E 3",4,20,3
0.00476391502876916,4,"5 E 1",4,20,5
0.0688899780818587,4,"4 W 1",4,20,5
0.0581904683814397,4,"2 W 1",4,20,5
0.163052644741914,4,"5 N 3",4,20,8
0.00152311624064281,4,"2 E 1",4,20,3
0.000289716239145781,4,"3 E 1",4,20,3
0.0149681088395072,4,"3 N 1",4,20,3
0.0189531261141097,4,"1 W 3",4,20,4
0.0401367925251219,4,"3 W 3",4,20,4
0.0204762423547525,4,"1 W 1",4,20,5
0.0817884165026741,4,"4 E 1",4,20,6
0.00152311624064281,4,"2 N 3",4,20,3
0.0719817538240241,4,"5 W 1",4,20,5
0.000687127389237141,4,"5 N 1",4,20,3
0.0124116854996708,4,"1 N 1",4,20,4
0.18762821518936,4,"4 E 3",4,20,9
0.011602867787031,4,"3 W 1",4,20,3
0.00152311624064281,4,"2 E 3",4,20,3
0.00785831527505988,4,"3 E 3",4,20,3
0.000974051850514068,2,"5 E 1",4,21,5
0.170812352477168,2,"4 W 1",4,21,5
0.0611716915447685,2,"2 W 1",4,21,5
0.10685445720099,2,"5 N 3",4,21,8
0.00106355307775931,2,"2 E 1",4,21,3
0.00407395027101229,2,"3 E 1",4,21,3
0.0390437331276638,2,"3 N 1",4,21,3
0.042231614149583,2,"1 W 3",4,21,4
0.0970948229896449,2,"3 W 3",4,21,4
0.0432951672273423,2,"1 W 1",4,21,5
0.0687091885577865,2,"4 E 1",4,21,6
0.00106355307775931,2,"2 N 3",4,21,3
0.101363936402163,2,"5 W 1",4,21,5
0.00020017283451209,2,"5 N 1",4,21,3
0.00544940436226161,2,"1 N 1",4,21,4
0.258682791675179,2,"4 E 3",4,21,9
0.0389102384663288,2,"3 W 1",4,21,3
0.00106355307775931,2,"2 E 3",4,21,3
0.0376372315031393,2,"3 E 3",4,21,3
0.000974051850514068,3,"5 E 1",4,21,5
0.170812352477168,3,"4 W 1",4,21,5
0.0611716915447685,3,"2 W 1",4,21,5
0.10685445720099,3,"5 N 3",4,21,8
0.00106355307775931,3,"2 E 1",4,21,3
0.00407395027101229,3,"3 E 1",4,21,3
0.0390437331276638,3,"3 N 1",4,21,3
0.042231614149583,3,"1 W 3",4,21,4
